Age,Gender,Sleep_Hours,Screen_Time,Exercise_Minutes,Water_Intake,Work_Study_Hours,Stress_Level,Mood,Productivity_Score,Burnout_Risk
19,Female,4.5,2.0,24,3.6,4.9,2,Stressed,65.6,Medium
49,Female,6.2,3.6,62,3.5,9.9,5,Stressed,84.5,Low
59,Female,8.7,2.0,3,4.1,11.6,10,Sad,87.3,Low
33,Male,6.0,2.1,14,2.1,11.9,8,Neutral,60.89999999999999,Medium
29,Female,6.2,6.8,15,3.4,8.3,1,Happy,81.0,Low
18,Female,7.7,8.6,53,3.1,9.4,2,Stressed,96.69999999999999,Low
25,Female,7.9,9.7,10,2.8,10.2,1,Sad,92.0,Low
30,Male,7.8,8.6,27,1.3,10.0,4,Sad,76.7,Low
32,Male,9.0,5.0,6,2.2,11.9,7,Happy,88.0,Low
25,Female,4.4,7.1,113,2.1,10.1,3,Sad,71.1,Medium
27,Female,8.9,11.2,37,3.9,8.6,8,Neutral,78.7,Low
22,Female,8.8,5.3,23,4.7,5.8,6,Happy,93.1,Low
36,Female,8.3,3.8,94,1.9,8.0,2,Sad,100.0,Low
55,Male,6.3,6.7,67,1.3,10.8,9,Happy,55.1,Medium
28,Male,8.4,4.3,36,5.0,5.1,9,Neutral,81.80000000000001,Low
37,Male,5.1,3.9,119,3.8,2.3,7,Neutral,62.6,Medium
37,Female,8.0,9.6,34,4.5,5.3,10,Sad,60.699999999999996,Medium
38,Male,4.9,10.8,5,1.6,11.6,8,Happy,27.599999999999998,High
35,Female,8.1,6.5,109,4.2,9.9,10,Neutral,90.6,Low
27,Female,7.1,9.6,32,4.3,3.9,1,Stressed,83.5,Low
51,Female,4.5,3.1,115,1.6,2.1,6,Happy,50.0,Medium
43,Male,8.5,7.0,95,1.6,8.7,9,Stressed,79.4,Low
47,Female,6.9,8.0,109,2.2,7.8,6,Stressed,77.39999999999999,Low
26,Male,7.3,6.4,101,1.9,2.8,3,Happy,83.5,Low
48,Female,5.4,2.3,98,4.9,11.7,2,Sad,100.0,Low
59,Male,8.4,9.1,80,2.5,8.2,8,Neutral,78.69999999999999,Low
21,Female,6.7,10.2,53,4.0,8.5,4,Sad,78.19999999999999,Low
23,Male,6.1,8.0,95,4.2,10.5,1,Happy,100.0,Low
31,Female,6.7,2.9,13,2.5,5.4,8,Stressed,55.099999999999994,Medium
21,Male,7.5,1.8,18,3.7,7.6,1,Stressed,100.0,Low
43,Female,7.5,4.3,87,1.4,7.8,2,Stressed,98.4,Low
56,Female,5.8,1.4,102,2.6,11.7,1,Sad,100.0,Low
34,Female,5.9,10.2,10,4.9,3.3,8,Sad,39.699999999999996,High
36,Male,6.8,8.7,70,1.7,9.6,3,Stressed,80.3,Low
23,Female,8.6,7.2,44,2.5,7.8,9,Neutral,72.49999999999999,Medium
46,Female,7.7,10.8,59,4.2,10.5,7,Happy,81.19999999999999,Low
28,Female,6.0,2.2,87,3.7,10.3,6,Sad,88.1,Low
33,Male,5.7,8.9,118,3.5,2.1,6,Stressed,60.5,Medium
47,Female,6.6,2.6,116,4.4,4.6,10,Stressed,75.2,Low
42,Female,8.3,1.7,57,1.1,3.8,1,Happy,100.0,Low
57,Male,4.0,2.5,87,4.1,6.6,8,Sad,54.10000000000001,Medium
28,Female,7.6,11.5,77,4.5,11.1,10,Neutral,73.10000000000001,Medium
24,Male,5.5,5.8,23,1.1,2.1,3,Sad,45.699999999999996,High
43,Female,5.0,1.5,10,3.2,6.9,3,Neutral,66.8,Medium
39,Male,4.1,7.4,71,2.4,10.8,3,Sad,62.00000000000001,Medium
42,Male,8.5,3.2,43,1.2,11.3,9,Sad,79.79999999999998,Low
36,Male,8.6,1.1,78,2.7,8.6,5,Neutral,100.0,Low
48,Female,4.3,9.3,105,3.6,10.3,2,Sad,76.0,Low
43,Female,6.6,2.7,117,4.7,5.2,4,Stressed,100.0,Low
59,Male,4.8,11.4,65,3.5,4.9,7,Stressed,37.5,High
58,Female,7.8,7.5,87,4.4,2.5,10,Sad,67.4,Medium
53,Female,7.3,2.0,44,1.5,7.0,1,Neutral,95.3,Low
40,Male,5.5,3.4,73,1.8,6.6,2,Sad,77.0,Low
30,Male,4.6,7.7,31,4.9,5.7,8,Stressed,40.7,High
42,Male,8.2,4.7,16,4.5,3.1,8,Stressed,72.5,Medium
19,Male,7.4,6.9,120,1.9,4.3,3,Stressed,90.3,Low
19,Female,4.0,9.8,120,3.5,4.0,5,Happy,49.9,High
33,Female,7.1,9.7,53,2.5,11.4,8,Stressed,65.49999999999999,Medium
26,Female,8.1,8.7,9,2.9,11.7,10,Sad,63.300000000000004,Medium
45,Female,7.0,10.7,85,4.4,2.0,9,Stressed,55.599999999999994,Medium
30,Female,6.1,3.2,5,3.9,3.7,2,Stressed,74.5,Medium
52,Female,6.9,2.9,90,2.0,10.9,10,Neutral,73.0,Medium
58,Male,7.1,9.8,19,2.3,2.4,8,Sad,39.499999999999986,High
30,Female,7.2,4.5,0,2.2,11.4,3,Stressed,84.8,Low
48,Female,8.8,6.6,63,4.1,5.8,9,Happy,83.49999999999999,Low
38,Female,4.9,9.2,80,3.0,7.4,5,Stressed,56.400000000000006,Medium
49,Male,7.1,5.4,0,4.8,9.6,5,Stressed,83.4,Low
51,Male,4.9,2.4,100,4.3,4.4,4,Happy,78.5,Low
25,Female,5.0,8.5,60,1.8,3.0,8,Sad,28.0,High
58,Male,7.3,10.0,78,4.1,10.1,1,Sad,100.0,Low
19,Male,8.6,1.1,118,3.0,11.8,6,Stressed,100.0,Low
55,Female,4.8,7.2,0,2.0,8.6,7,Neutral,32.8,High
49,Female,8.8,6.2,80,2.5,10.3,8,Stressed,92.69999999999999,Low
57,Female,5.6,3.9,45,4.9,11.4,4,Sad,88.5,Low
45,Male,6.0,2.8,108,2.9,4.3,9,Neutral,63.1,Medium
54,Male,4.8,3.1,59,3.9,5.5,3,Happy,72.1,Medium
58,Female,7.1,9.0,42,2.9,4.2,8,Stressed,52.300000000000004,Medium
18,Male,7.0,6.9,43,2.5,2.6,10,Happy,42.5,High
58,Male,6.2,11.8,37,4.2,9.3,10,Happy,45.40000000000001,High
27,Male,6.4,3.7,106,4.4,3.5,5,Stressed,86.8,Low
21,Female,7.1,11.5,1,1.3,2.9,5,Happy,40.5,High
52,Female,6.9,6.7,81,2.1,5.6,7,Stressed,65.5,Medium
27,Female,5.9,2.6,11,3.0,2.6,5,Sad,56.2,Medium
28,Female,8.4,2.6,92,2.3,3.8,7,Sad,88.3,Low
31,Female,7.3,7.7,22,4.1,2.7,9,Neutral,51.9,Medium
55,Male,5.0,10.1,110,1.5,10.8,5,Neutral,60.9,Medium
29,Male,5.6,9.2,8,4.2,9.8,2,Happy,71.8,Medium
34,Male,7.9,8.2,7,3.5,10.6,10,Neutral,62.7,Medium
33,Male,4.5,2.9,49,2.2,10.7,6,Sad,57.4,Medium
52,Male,7.8,2.2,79,2.4,11.4,9,Neutral,88.19999999999999,Low
19,Male,5.8,1.0,61,1.7,3.9,9,Happy,48.5,High
28,Female,6.8,2.1,22,2.0,11.0,5,Neutral,80.2,Low
58,Female,5.4,9.4,116,3.9,7.3,2,Sad,84.5,Low
20,Male,8.9,10.8,92,2.5,3.7,6,Neutral,81.70000000000002,Low
46,Female,8.5,3.6,58,3.7,8.6,4,Happy,100.0,Low
35,Male,8.6,9.7,9,3.1,5.3,4,Sad,78.5,Low
37,Male,4.9,3.2,11,1.6,2.5,3,Stressed,45.800000000000004,High
31,Female,8.2,3.7,61,3.0,2.8,1,Neutral,100.0,Low
51,Female,6.7,3.5,115,4.0,6.2,9,Happy,79.4,Low
48,Male,7.5,1.6,75,2.2,10.3,6,Neutral,94.4,Low
57,Female,5.1,3.1,29,3.6,5.1,10,Stressed,38.8,High
59,Male,7.6,5.1,73,1.8,9.7,3,Stressed,96.79999999999998,Low
35,Male,8.6,5.5,77,1.5,2.6,1,Neutral,99.10000000000001,Low
47,Male,5.3,4.4,67,2.4,5.9,6,Sad,57.400000000000006,Medium
42,Male,5.2,6.7,46,2.6,3.3,4,Sad,51.400000000000006,Medium
36,Male,4.5,5.2,83,4.0,10.6,1,Sad,88.39999999999999,Low
25,Female,5.3,11.7,40,2.8,11.7,10,Stressed,35.0,High
45,Male,6.7,9.9,102,1.3,5.3,4,Stressed,68.7,Medium
25,Female,8.2,11.2,6,3.5,11.9,2,Happy,94.10000000000001,Low
48,Male,5.4,7.1,93,2.9,9.5,3,Neutral,79.89999999999999,Low
20,Female,7.1,8.5,115,2.3,2.0,10,Happy,52.5,Medium
20,Male,6.4,2.8,104,4.2,6.9,10,Sad,74.0,Medium
39,Female,5.4,9.3,87,1.6,10.3,7,Happy,53.400000000000006,Medium
34,Male,6.6,3.6,73,4.7,7.3,7,Happy,83.49999999999999,Low
53,Male,4.8,2.6,51,2.3,7.5,5,Stressed,59.5,Medium
34,Female,7.2,1.5,44,2.8,6.5,10,Sad,64.8,Medium
31,Female,4.6,6.2,37,4.7,6.0,2,Neutral,68.5,Medium
26,Female,7.7,4.2,35,4.0,2.3,9,Happy,64.19999999999999,Medium
47,Female,4.9,11.9,80,1.3,8.2,9,Neutral,28.1,High
38,Female,9.0,3.7,84,3.3,9.7,9,Stressed,99.29999999999998,Low
29,Female,8.1,10.5,57,2.2,9.9,6,Sad,78.2,Low
54,Male,5.7,4.5,45,3.0,8.2,1,Neutral,84.4,Low
49,Male,6.1,9.2,66,4.0,5.4,6,Neutral,62.60000000000001,Medium
28,Male,5.3,8.3,64,3.0,2.2,8,Neutral,36.59999999999999,High
37,Female,7.8,7.2,17,1.3,11.0,4,Neutral,79.5,Low
52,Female,5.9,5.6,1,3.1,6.3,6,Happy,52.1,Medium
28,Female,7.8,8.4,103,1.1,8.0,8,Happy,71.3,Medium
25,Male,4.1,5.5,111,2.4,3.9,6,Sad,48.0,High
21,Female,4.7,7.0,3,2.9,3.4,4,Sad,38.9,High
44,Male,5.8,7.5,95,3.6,2.9,7,Sad,57.8,Medium
57,Female,4.5,3.9,82,3.0,10.0,5,Stressed,68.60000000000001,Medium
55,Female,7.0,4.7,83,1.6,8.5,1,Happy,98.19999999999999,Low
47,Female,4.3,1.2,41,4.7,8.2,3,Stressed,76.69999999999999,Low
44,Male,8.3,10.4,48,3.6,11.2,3,Happy,100.0,Low
38,Female,7.8,9.3,48,2.3,3.6,1,Stressed,83.7,Low
37,Male,5.1,3.0,116,4.9,3.7,4,Happy,84.10000000000001,Low
21,Female,6.4,5.0,6,4.5,3.9,2,Neutral,77.5,Low
28,Female,6.3,5.6,8,1.6,6.2,10,Happy,33.79999999999999,High
30,Female,7.6,4.7,70,3.6,10.7,1,Happy,100.0,Low
26,Female,6.0,9.8,26,3.2,10.8,6,Happy,59.2,Medium
21,Male,4.2,9.0,20,1.8,7.9,7,Sad,24.8,High
29,Female,5.4,9.4,34,1.9,8.6,4,Sad,52.7,Medium
26,Male,6.3,10.9,87,3.3,11.0,5,Stressed,77.10000000000001,Low
30,Female,8.9,7.5,95,2.3,8.2,9,Sad,84.9,Low
43,Female,8.4,7.8,75,4.3,4.3,8,Happy,81.5,Low
55,Female,4.9,8.9,86,1.4,9.0,2,Stressed,65.4,Medium
59,Male,7.6,8.5,35,4.7,9.7,10,Happy,68.9,Medium
30,Female,8.7,10.6,112,4.4,8.4,3,Stressed,100.0,Low
56,Male,4.0,9.5,92,4.0,4.7,9,Stressed,32.800000000000004,High
45,Male,7.6,2.3,66,2.1,6.0,5,Stressed,87.10000000000001,Low
36,Female,6.3,11.2,42,3.9,6.7,1,Sad,77.9,Low
41,Male,7.4,8.5,7,2.8,3.5,9,Neutral,43.400000000000006,High
36,Female,7.0,2.4,97,3.5,6.5,8,Sad,83.10000000000001,Low
30,Male,8.9,9.5,120,2.3,3.6,10,Neutral,72.7,Medium
30,Male,5.4,4.9,77,4.3,7.0,7,Neutral,67.10000000000001,Medium
45,Male,7.9,9.9,35,1.2,2.5,7,Happy,49.2,High
19,Male,5.2,11.5,47,3.8,11.5,8,Stressed,48.400000000000006,High
27,Female,6.2,3.8,45,4.3,4.5,4,Happy,77.9,Low
39,Male,8.9,10.4,31,3.6,6.7,7,Happy,77.80000000000001,Low
30,Female,7.8,9.5,6,1.8,2.3,8,Stressed,41.800000000000004,High
26,Male,5.6,8.4,73,2.1,3.9,10,Neutral,32.099999999999994,High
50,Female,7.1,5.2,11,3.1,8.9,3,Neutral,84.1,Low
31,Female,4.2,2.2,54,2.3,3.1,2,Sad,58.1,Medium
37,Male,5.3,6.3,103,1.0,8.3,2,Sad,74.6,Medium
32,Male,7.6,2.2,22,1.2,2.0,7,Sad,58.0,Medium
49,Female,6.9,6.5,74,4.1,6.7,9,Sad,68.7,Medium
50,Male,6.3,10.0,51,1.3,9.2,8,Neutral,46.1,High
34,Male,7.5,12.0,12,4.7,11.3,10,Stressed,59.50000000000001,Medium
41,Male,6.0,3.2,75,2.8,6.9,10,Happy,56.39999999999999,Medium
47,Male,4.1,3.3,70,4.0,10.4,7,Stressed,61.2,Medium
30,Male,6.2,9.9,52,1.5,10.0,9,Happy,44.10000000000001,High
33,Male,8.5,6.2,62,4.7,5.0,4,Happy,100.0,Low
19,Male,8.3,11.1,107,1.1,10.7,10,Neutral,69.1,Medium
34,Male,6.0,9.5,73,1.2,8.4,7,Happy,50.39999999999999,Medium
49,Male,4.1,9.1,70,1.2,3.0,5,Sad,28.799999999999997,High
25,Female,7.2,2.1,50,1.4,11.4,1,Sad,100.0,Low
20,Male,7.7,1.4,57,2.9,3.8,10,Happy,67.7,Medium
29,Male,5.5,4.5,26,4.2,6.7,4,Stressed,69.60000000000001,Medium
37,Male,6.4,3.4,6,2.1,6.7,1,Happy,78.30000000000001,Low
33,Male,9.0,8.8,118,4.0,8.3,1,Sad,100.0,Low
31,Male,6.9,6.0,49,4.1,8.6,7,Happy,76.5,Low
33,Female,5.8,6.8,23,4.6,4.3,3,Happy,68.6,Medium
50,Female,7.1,10.0,86,1.6,5.5,9,Happy,51.2,Medium
47,Male,4.9,6.3,24,1.5,3.4,7,Neutral,27.499999999999996,High
29,Female,5.0,7.0,43,1.5,3.3,6,Happy,34.699999999999996,High
32,Male,8.6,10.3,35,2.4,10.3,2,Stressed,97.0,Low
35,Male,5.2,5.7,56,3.0,9.5,5,Stressed,65.8,Medium
45,Female,5.6,1.9,96,2.8,6.4,8,Sad,66.2,Medium
40,Female,6.7,6.7,36,2.0,3.0,4,Stressed,60.8,Medium
31,Female,8.5,7.4,105,3.5,6.5,8,Neutral,89.7,Low
47,Female,7.9,6.6,102,2.4,4.9,9,Stressed,72.0,Medium
50,Female,4.2,3.8,51,2.5,9.8,8,Stressed,44.7,High
32,Male,7.5,3.5,62,1.4,3.0,6,Sad,69.4,Medium
24,Male,6.5,5.1,6,3.4,6.5,2,Sad,78.0,Low
32,Male,6.4,2.8,93,3.6,7.9,8,Happy,78.8,Low
59,Female,7.5,8.3,59,4.0,11.9,4,Stressed,97.99999999999999,Low
55,Male,5.0,7.8,94,4.6,2.9,1,Sad,78.0,Low
28,Female,8.9,8.0,120,4.1,3.1,5,Happy,100.0,Low
46,Male,7.2,3.5,108,1.9,11.9,3,Neutral,100.0,Low
48,Female,5.8,3.7,109,1.9,6.1,3,Happy,82.1,Low
42,Female,7.0,9.7,36,4.7,9.4,7,Happy,72.10000000000001,Medium
41,Male,5.1,8.6,20,4.2,9.8,1,Happy,74.4,Medium
36,Male,7.2,10.6,97,4.1,5.1,3,Happy,88.9,Low
19,Male,4.1,5.4,45,3.9,4.1,10,Stressed,26.900000000000002,High
39,Male,5.7,7.0,20,2.1,4.8,6,Happy,43.1,High
37,Female,7.7,9.1,103,4.4,9.6,8,Neutral,88.6,Low
50,Male,8.0,11.7,83,1.6,10.4,6,Happy,77.99999999999999,Low
25,Female,5.3,11.9,97,2.4,9.0,4,Neutral,62.60000000000001,Medium
42,Male,6.7,12.0,71,2.4,6.4,8,Sad,50.0,Medium
26,Male,6.6,10.8,95,3.2,4.6,10,Happy,48.60000000000001,High
51,Male,6.1,8.0,51,2.9,6.3,5,Sad,62.300000000000004,Medium
40,Male,5.1,1.1,93,2.8,11.1,10,Neutral,63.599999999999994,Medium
22,Male,7.5,8.7,28,3.2,10.6,6,Happy,76.39999999999999,Low
42,Female,5.3,3.6,68,2.7,5.2,1,Stressed,79.3,Low
25,Male,8.6,1.6,93,2.0,5.3,4,Happy,100.0,Low
33,Female,6.6,8.7,75,3.7,9.8,4,Stressed,85.69999999999999,Low
32,Male,8.4,9.3,38,4.2,6.3,5,Stressed,86.6,Low
18,Female,5.5,8.3,26,2.9,7.7,1,Sad,69.5,Medium
39,Male,8.0,5.0,116,3.6,6.2,4,Sad,100.0,Low
20,Male,4.6,6.6,76,3.1,4.4,7,Stressed,44.3,High
55,Male,7.8,11.3,110,1.2,3.9,6,Sad,67.2,Medium
31,Female,5.9,9.0,9,2.7,3.4,10,Stressed,23.099999999999998,High
53,Female,6.3,6.6,35,1.0,2.1,5,Neutral,46.0,High
35,Male,4.8,7.5,94,3.6,4.8,1,Neutral,75.39999999999999,Low
58,Male,4.1,11.2,15,3.0,3.7,8,Happy,12.000000000000002,High
35,Male,7.3,5.3,102,1.5,4.6,5,Sad,79.50000000000001,Low
20,Female,6.9,2.1,108,3.2,2.8,8,Neutral,75.99999999999999,Low
27,Male,7.1,4.6,35,4.6,5.4,6,Neutral,78.6,Low
56,Female,5.3,5.6,89,2.4,7.2,7,Neutral,57.99999999999999,Medium
18,Male,5.2,4.0,107,4.9,11.4,10,Stressed,72.7,Medium
44,Female,8.2,6.8,83,4.8,5.5,10,Sad,80.0,Low
44,Female,7.8,4.4,33,4.1,2.3,1,Neutral,96.89999999999999,Low
28,Female,5.7,2.1,36,4.3,5.6,6,Neutral,68.7,Medium
22,Male,7.2,3.1,71,2.6,10.2,3,Sad,100.0,Low
24,Female,8.1,11.1,67,2.6,5.4,3,Stressed,84.0,Low
36,Male,8.4,7.9,58,4.8,4.9,3,Neutral,100.0,Low
46,Female,4.0,4.5,28,2.5,11.2,6,Sad,47.5,High
32,Male,8.1,5.0,30,1.4,5.0,8,Stressed,62.0,Medium
52,Female,5.8,6.4,65,1.6,11.7,3,Sad,77.6,Low
54,Female,7.6,8.4,88,3.8,10.3,3,Neutral,100.0,Low
29,Male,5.9,7.4,101,2.5,8.8,5,Sad,74.5,Medium
47,Male,7.0,11.3,2,1.8,8.0,6,Happy,48.800000000000004,High
37,Female,7.2,7.9,109,4.3,4.2,6,Sad,83.9,Low
54,Female,6.0,11.0,105,3.0,9.3,7,Happy,64.6,Medium
20,Male,6.6,1.1,106,3.3,5.5,7,Stressed,84.5,Low
26,Female,7.6,10.8,68,1.6,6.9,3,Happy,77.8,Low
58,Female,6.4,8.9,21,1.8,3.0,5,Stressed,45.400000000000006,High
56,Male,4.1,2.9,79,1.5,5.0,1,Sad,64.5,Medium
43,Male,4.1,3.9,72,3.1,7.3,1,Happy,73.7,Medium
19,Male,7.3,7.0,52,4.1,6.7,2,Happy,95.30000000000001,Low
40,Female,8.2,2.4,47,3.9,5.4,2,Neutral,100.0,Low
40,Female,7.9,9.6,72,2.0,6.7,7,Sad,69.60000000000001,Medium
38,Female,5.6,9.7,112,4.4,9.4,5,Sad,79.8,Low
33,Male,6.4,4.3,75,1.4,6.6,3,Happy,78.60000000000001,Low
26,Female,5.2,1.8,46,1.5,7.1,7,Sad,51.30000000000001,Medium
30,Male,8.9,11.9,41,4.4,9.0,3,Stressed,100.0,Low
45,Male,5.3,3.8,3,2.0,10.4,3,Sad,64.8,Medium
44,Female,6.1,1.7,112,3.8,7.3,4,Neutral,97.6,Low
34,Male,7.4,4.6,81,1.0,11.5,5,Stressed,89.0,Low
55,Female,8.4,11.7,81,1.4,5.5,8,Neutral,62.80000000000001,Medium
53,Male,4.3,9.7,41,3.4,4.5,9,Sad,21.800000000000004,High
18,Male,5.5,6.3,42,1.7,8.9,5,Stressed,57.10000000000001,Medium
35,Male,6.8,4.4,116,1.1,3.8,8,Neutral,63.50000000000001,Medium
26,Female,7.1,5.7,96,2.9,11.0,3,Sad,100.0,Low
30,Male,4.4,1.2,41,2.3,5.9,7,Neutral,45.10000000000001,High
57,Female,7.3,8.9,2,4.2,9.0,3,Happy,82.60000000000001,Low
32,Male,6.6,2.1,58,4.3,7.7,10,Stressed,70.3,Medium
21,Male,8.1,6.7,101,3.5,2.5,3,Neutral,98.3,Low
50,Male,5.1,7.2,80,2.2,9.1,4,Happy,65.8,Medium
41,Female,5.0,1.0,75,2.8,9.9,2,Stressed,88.8,Low
53,Female,8.0,11.8,10,3.8,11.8,7,Neutral,73.0,Medium
58,Female,7.5,4.3,80,1.3,6.2,6,Stressed,77.30000000000001,Low
27,Female,8.0,1.8,34,2.3,7.0,3,Sad,96.7,Low
53,Female,7.9,10.4,104,4.3,10.7,1,Sad,100.0,Low
37,Male,4.5,2.7,49,2.6,4.7,10,Happy,31.799999999999997,High
58,Male,5.4,1.3,62,3.5,3.9,3,Stressed,77.10000000000001,Low
28,Female,5.3,6.4,69,1.4,3.3,4,Happy,51.6,Medium
29,Female,8.7,2.4,98,4.1,11.8,10,Sad,100.0,Low
35,Female,6.4,11.8,5,1.4,4.7,1,Neutral,53.8,Medium
47,Female,4.6,1.1,31,4.4,9.6,8,Stressed,59.2,Medium
54,Male,5.4,1.6,10,1.4,6.5,2,Happy,64.8,Medium
37,Female,8.4,10.2,42,4.6,4.4,3,Sad,91.8,Low
42,Female,8.2,3.6,38,2.5,11.1,5,Neutral,97.1,Low
29,Female,8.5,11.0,12,3.5,6.6,9,Sad,60.10000000000001,Medium
38,Female,5.9,4.4,12,4.4,7.7,6,Sad,66.00000000000001,Medium
42,Male,7.2,1.8,38,1.0,4.2,3,Neutral,77.4,Low
28,Male,5.4,1.1,45,2.1,5.2,3,Neutral,69.7,Medium
26,Female,4.9,4.1,33,4.6,9.5,8,Stressed,57.39999999999999,Medium
42,Male,4.1,6.2,66,2.6,5.4,4,Neutral,49.60000000000001,High
52,Male,5.1,1.0,31,3.8,7.1,5,Neutral,68.4,Medium
49,Female,7.0,7.4,67,1.6,3.1,4,Sad,66.80000000000001,Medium
31,Female,8.5,4.7,103,3.7,10.5,9,Sad,99.69999999999999,Low
18,Male,4.7,5.3,116,1.3,9.4,8,Sad,52.900000000000006,Medium
34,Male,8.6,3.9,64,3.9,9.6,7,Neutral,100.0,Low
42,Male,5.7,6.8,72,2.3,3.8,4,Stressed,60.90000000000001,Medium
25,Male,6.1,3.5,112,2.9,7.0,9,Sad,68.9,Medium
22,Male,5.8,2.5,113,1.7,2.3,8,Sad,56.699999999999996,Medium
22,Female,6.0,10.8,6,3.5,5.2,8,Neutral,35.5,High
58,Male,5.3,5.3,90,2.4,5.5,10,Neutral,43.400000000000006,High
52,Male,7.5,1.8,2,2.5,11.1,2,Happy,98.50000000000001,Low
36,Male,7.8,3.5,85,3.6,11.9,5,Neutral,100.0,Low
40,Male,8.1,4.4,79,1.7,8.2,6,Sad,88.9,Low
26,Male,5.7,9.5,71,4.4,7.2,6,Neutral,64.60000000000001,Medium
47,Male,7.8,1.2,68,4.0,6.4,9,Happy,85.99999999999999,Low
33,Male,7.2,6.3,48,3.3,2.2,4,Stressed,73.9,Medium
50,Male,8.8,5.5,57,1.5,10.0,7,Happy,87.9,Low
19,Female,6.1,11.7,93,3.7,8.7,9,Stressed,56.09999999999999,Medium
31,Female,9.0,3.0,27,1.1,8.5,5,Stressed,91.9,Low
18,Male,7.7,7.9,114,4.2,10.1,6,Sad,100.0,Low
43,Female,7.9,3.2,26,2.2,11.3,1,Neutral,100.0,Low
42,Female,4.1,7.0,113,1.5,5.9,7,Neutral,40.89999999999999,High
33,Female,6.5,7.1,21,1.7,6.3,5,Happy,56.1,Medium
32,Female,6.6,1.8,93,4.9,11.8,4,Neutral,100.0,Low
43,Female,4.2,6.0,100,4.1,8.6,3,Stressed,75.7,Low
33,Female,5.6,6.1,70,2.0,10.5,1,Sad,84.8,Low
31,Male,8.8,4.5,113,4.9,4.2,5,Sad,100.0,Low
46,Male,6.1,4.0,93,1.6,5.2,3,Stressed,78.0,Low
41,Female,4.9,3.5,12,3.9,5.9,8,Stressed,43.7,High
32,Male,6.6,1.1,21,3.6,5.2,4,Stressed,80.4,Low
36,Female,4.2,1.0,74,4.3,10.8,3,Stressed,85.9,Low
25,Male,6.6,7.5,4,2.5,7.1,1,Neutral,74.5,Medium
51,Male,7.0,4.2,21,2.6,11.5,10,Stressed,61.8,Medium
19,Male,5.8,2.8,78,3.5,5.2,2,Neutral,87.9,Low
44,Female,7.8,8.5,52,2.6,2.4,10,Sad,49.2,High
27,Male,4.7,6.8,38,1.2,3.4,2,Neutral,45.8,High
52,Male,8.4,11.1,36,3.9,4.2,1,Stressed,92.9,Low
40,Female,8.8,10.1,30,3.6,8.4,8,Happy,76.6,Low
25,Female,4.0,9.0,61,2.7,3.8,5,Happy,35.300000000000004,High
45,Male,8.2,2.4,92,2.2,5.8,2,Neutral,100.0,Low
40,Female,6.5,8.3,102,2.3,10.0,8,Happy,68.30000000000001,Medium
21,Male,6.3,8.6,80,4.0,3.2,10,Sad,48.199999999999996,High
31,Male,5.2,9.4,104,3.9,2.8,5,Neutral,59.1,Medium
59,Female,6.2,3.9,5,4.3,7.4,10,Happy,51.5,Medium
46,Female,8.8,8.0,104,4.0,9.0,5,Sad,100.0,Low
18,Male,5.1,7.8,80,4.0,11.1,2,Neutral,85.60000000000001,Low
21,Female,4.9,5.2,33,2.0,8.6,8,Neutral,40.39999999999999,High
49,Male,5.2,8.3,86,1.4,11.5,3,Neutral,70.6,Medium
50,Female,6.8,2.0,51,4.0,4.4,4,Neutral,87.0,Low
43,Female,8.7,8.1,29,1.4,5.4,5,Stressed,74.39999999999999,Medium
34,Female,6.9,7.7,12,4.9,10.4,10,Happy,61.3,Medium
56,Female,5.2,3.3,57,4.5,10.1,9,Neutral,63.500000000000014,Medium
40,Female,6.2,10.0,93,3.1,8.6,2,Neutral,85.3,Low
49,Male,6.0,10.6,112,2.4,7.1,8,Happy,55.400000000000006,Medium
32,Male,4.2,3.3,52,3.1,2.2,5,Happy,45.7,High
30,Male,6.6,1.8,19,3.9,4.8,9,Sad,59.300000000000004,Medium
19,Female,4.6,7.6,5,4.0,3.6,9,Happy,22.999999999999996,High
36,Male,8.2,6.3,54,1.3,2.5,10,Neutral,51.7,Medium
41,Male,6.7,5.7,30,4.2,9.8,3,Stressed,90.19999999999999,Low
41,Female,8.2,9.4,58,3.6,3.3,9,Happy,63.4,Medium
28,Female,8.8,11.7,18,1.2,5.6,7,Stressed,57.39999999999999,Medium
39,Female,8.7,6.3,69,2.3,11.8,9,Neutral,87.30000000000001,Low
32,Male,4.5,1.1,97,3.0,6.1,7,Happy,61.400000000000006,Medium
27,Male,8.7,7.6,27,1.8,3.4,8,Stressed,61.0,Medium
58,Female,8.0,8.2,12,1.6,8.9,4,Sad,75.8,Low
44,Male,7.9,10.1,51,1.1,10.1,5,Sad,74.7,Medium
26,Male,4.5,3.2,73,4.6,4.8,6,Sad,61.79999999999999,Medium
45,Female,4.9,6.8,60,1.2,10.1,4,Sad,57.599999999999994,Medium
18,Male,8.9,5.9,40,2.5,4.7,8,Stressed,75.10000000000001,Low
34,Female,5.1,8.3,44,1.8,8.9,5,Stressed,50.0,Medium
48,Male,4.8,1.7,6,4.0,3.2,3,Stressed,60.199999999999996,Medium
27,Female,5.8,10.7,81,3.8,6.3,1,Stressed,80.4,Low
54,Male,8.6,6.6,85,4.2,7.2,1,Sad,100.0,Low
46,Male,6.4,10.6,13,3.5,9.3,8,Stressed,49.49999999999999,High
35,Female,8.6,4.7,35,3.4,8.5,3,Happy,100.0,Low
